CustomerID,Recency,TenureDays,Frequency,MonetaryValue,AOV,FutureCLV,FutureCLV_Log,PredictedCLV,Segment
12473.0,24,77,2,1186.25,18.25,2752.2999999999997,7.920555471236099,797.0191767623575,VIP
12474.0,8,231,13,4362.06,17.66016194331984,3013.73,8.01126555291244,2385.0361624128473,VIP
12476.0,50,220,6,3191.67,27.27923076923077,3624.75,8.195816442440359,1274.9218516333676,VIP
12477.0,10,200,3,8834.03,44.392110552763825,4385.71,8.38633479458186,1042.7248006623252,VIP
12480.0,52,192,3,2144.95,18.81535087719298,1136.6799999999998,7.03674638006444,235.45725594847272,High Value
12481.0,89,186,8,4101.76,26.125859872611468,1494.56,7.310255997626286,748.9276321402056,VIP
12483.0,8,240,6,1624.06,30.64264150943396,860.9200000000001,6.759162458932224,588.5226253294499,VIP
12484.0,10,235,4,3663.15,12.989893617021277,878.57,6.7794331516869635,541.6247288212777,VIP
12489.0,245,0,1,334.93,22.328666666666667,0.0,0.0,1.6596801149284963,Low Value
12490.0,2,236,6,3552.59,21.530848484848487,1865.3400000000001,7.531734572740844,301.2693042170902,VIP
12492.0,14,0,1,126.39000000000001,14.043333333333335,136.82,4.925948485929061,55.106886781220496,High Value
12493.0,75,31,2,433.74,19.715454545454545,0.0,0.0,3.3297404071159447,Mid Value
12494.0,71,204,5,868.86,17.036470588235293,377.24,5.935528914777679,426.2105482635006,VIP
12500.0,15,227,6,1773.8400000000001,55.432500000000005,2483.98,7.818019890208603,673.2710779743534,VIP
12501.0,246,0,1,2169.39,14.559664429530201,0.0,0.0,4.288172973674503,Mid Value
12502.0,5,214,5,3723.87,25.332448979591835,0.0,0.0,9.562769745503651,Mid Value
12506.0,142,0,1,73.5,3.1956521739130435,0.0,0.0,1.4713196090034217,Low Value
12507.0,43,164,3,1304.81,62.13380952380952,0.0,0.0,2.62986126385048,Mid Value
12509.0,193,0,1,176.5,25.214285714285715,0.0,0.0,4.453127172611634,Mid Value
12510.0,52,182,2,982.5699999999999,29.774848484848484,0.0,0.0,6.247437060088377,Mid Value
12513.0,22,0,1,612.29,17.494,0.0,0.0,2.4232671223515125,Low Value
12514.0,176,0,1,1017.68,19.954509803921567,0.0,0.0,2.3994553331881177,Low Value
12515.0,262,0,1,383.7,23.98125,0.0,0.0,1.3015765056952482,Low Value
12516.0,90,0,1,583.2,44.861538461538466,728.86,6.5928527349282255,265.29416305772804,High Value
12517.0,35,63,2,1538.7,8.3625,964.14,6.872273168536439,563.7277405667065,VIP
12518.0,19,0,1,324.83,18.04611111111111,1732.06,7.457643911158978,100.6507160140692,High Value
12520.0,51,131,4,2045.85,16.90785123966942,588.41,6.379122036566182,549.7104254471625,VIP
12521.0,52,0,1,599.68,15.781052631578946,0.0,0.0,2.975496893971402,Mid Value
12523.0,17,224,7,1017.75,16.154761904761905,772.02,6.650304921473932,478.88051344257576,VIP
12524.0,71,171,6,3122.48,26.91793103448276,1363.24,7.218352776004659,555.3605222466236,VIP
12526.0,3,0,1,520.3,17.941379310344825,796.36,6.681306270659201,276.5971172906,VIP
12527.0,204,30,2,284.92,18.994666666666667,63.790000000000006,4.171151270461866,31.434142367457405,Mid Value
12528.0,24,198,4,1287.37,19.805692307692308,646.11,6.472516295505861,470.162088337855,VIP
12530.0,33,213,3,1221.65,26.557608695652174,440.63,6.090472427438032,177.38485412188447,High Value
12534.0,40,0,1,1089.18,17.28857142857143,0.0,0.0,2.347613691416479,Low Value
12535.0,1,94,2,716.35,21.069117647058825,0.0,0.0,2.9256912040861938,Mid Value
12539.0,171,71,3,4517.69,19.642130434782608,1050.66,6.958125147142896,55.78495603374697,High Value
12540.0,1,269,11,9246.86,28.806417445482868,4153.38,8.331918478345596,3998.751455918446,VIP
12541.0,82,107,2,536.14,19.14785714285714,445.03999999999996,6.100408634097161,115.45509924607681,High Value
12545.0,169,0,1,628.15,18.474999999999998,372.24,5.9222216443658215,65.65780318683304,High Value
12547.0,107,82,2,207.79999999999998,25.974999999999998,0.0,0.0,2.447376103316533,Low Value
12548.0,75,0,1,95.19999999999999,19.04,0.0,0.0,0.7187744765446558,Low Value
12551.0,267,0,1,168.0,16.8,0.0,0.0,1.3572027992721853,Low Value
12553.0,19,219,7,2419.59,17.922888888888888,1272.69,7.149673478422552,1202.2677610651763,VIP
12556.0,60,0,1,312.9,4.670149253731343,290.81,5.676102905549459,88.61225016124172,High Value
12557.0,67,213,4,9000.960000000001,310.3779310344828,2990.0,8.003363058629947,2074.016754314868,VIP
12559.0,220,8,2,561.71,26.74809523809524,0.0,0.0,1.0956735900156649,Low Value
12560.0,21,30,2,1436.31,18.653376623376623,697.7,6.549221465558405,603.6422716601626,VIP
12561.0,212,0,1,238.85,14.928125,0.0,0.0,2.409350909949652,Low Value
12562.0,36,71,3,1605.23,20.579871794871796,2176.51,7.685937301138615,738.2353363685683,VIP
12564.0,170,0,1,456.9,21.757142857142856,0.0,0.0,5.694592394221973,Mid Value
12565.0,198,0,1,145.92,16.21333333333333,0.0,0.0,1.193107494974428,Low Value
12567.0,5,273,9,7849.98,21.506794520547945,1551.3,7.3474929810323975,1925.4681979366092,VIP
12569.0,1,160,15,2167.68,23.56173913043478,1957.01,7.579683930329712,1318.2399746986082,VIP
12571.0,31,0,1,248.35,17.739285714285714,271.26,5.606757492084327,62.04042324552896,High Value
12573.0,136,0,1,160.54000000000002,5.733571428571429,0.0,0.0,10.292030036666146,Mid Value
12574.0,225,0,1,218.45,19.85909090909091,0.0,0.0,1.457880251113215,Low Value
12576.0,5,208,4,936.55,15.105645161290322,379.28,5.9409078234908295,27.29169522576447,Mid Value
12577.0,268,0,1,195.89,2.923731343283582,461.91,6.137532650741885,116.81104115788368,High Value
12578.0,239,0,1,1608.66,22.980857142857143,1185.85,7.079058017626961,177.25958170484736,High Value
12580.0,156,0,1,415.7,17.320833333333333,0.0,0.0,1.1330618808917845,Low Value
12582.0,148,49,2,511.36,23.243636363636366,0.0,0.0,0.650503856074387,Low Value
12583.0,16,267,9,4232.21,28.987739726027396,3049.17,8.022952605753087,2497.0051945388327,VIP
12584.0,36,153,4,782.59,23.017352941176473,1555.56,7.3502335371631204,399.4345227946717,VIP
12585.0,143,117,2,2040.1,23.44942528735632,0.0,0.0,7.02604416363973,Mid Value
12589.0,54,0,1,131.5,13.15,515.1800000000001,6.2464555418613115,5.40588244013152,Mid Value
12590.0,120,0,2,9864.26,145.06264705882353,0.0,0.0,4.9336133556513735,Mid Value
12591.0,226,0,1,452.84999999999997,17.41730769230769,0.0,0.0,0.5609936604237356,Low Value
12592.0,1,121,2,437.6,24.311111111111114,0.0,0.0,73.33319044528393,High Value
12593.0,17,110,3,418.09999999999997,19.909523809523808,0.0,0.0,6.157814751360869,Mid Value
12594.0,30,201,8,2529.9,27.203225806451613,808.32,6.696194388910994,884.3435102530204,VIP
12596.0,151,0,1,269.95,17.996666666666666,348.32,5.855988407545532,107.93345224518256,High Value
12597.0,92,85,2,1428.81,18.318076923076923,2382.41,7.776287514334737,462.8804804704054,VIP
12598.0,71,122,4,1584.3799999999999,25.148888888888887,1438.7,7.27219003753231,59.44882093916024,High Value
12599.0,36,177,6,857.04,17.855,175.54000000000002,5.173547479592087,136.46785992479795,High Value
12600.0,22,258,8,1936.5600000000002,39.521632653061225,662.48,6.497498710137842,339.1436911553422,VIP
12601.0,99,142,5,577.0600000000001,20.609285714285715,0.0,0.0,2.145794724085875,Low Value
12604.0,171,0,1,178.5,17.85,75.68,4.339640918177444,27.872315211822997,Mid Value
12609.0,95,132,2,800.73,18.621627906976745,326.12,5.7903270760563865,29.431215537144688,Mid Value
12610.0,15,19,2,1256.25,17.447916666666668,843.29,6.7384960374740785,450.1853224153386,VIP
12613.0,107,64,4,1462.52,19.763783783783783,1881.8600000000001,7.540547176450716,1101.3958215363375,VIP
12614.0,187,0,1,315.6,15.780000000000001,0.0,0.0,0.6777764030383913,Low Value
12615.0,77,0,1,634.74,20.475483870967743,1656.45,7.413035555692498,4.5474592143197485,Mid Value
12616.0,4,202,2,713.3,22.290625,0.0,0.0,2.5598095341109266,Low Value
12619.0,25,137,5,2087.46,53.52461538461539,1553.78,7.349089335504544,1100.6636945211935,VIP
12620.0,114,0,1,561.66,17.02,777.75,6.657690070101663,273.1944017804196,High Value
12621.0,9,265,15,10195.04,29.465433526011562,3494.63,8.159268895934208,1416.0969765127631,VIP
12622.0,141,0,1,180.1,16.37272727272727,0.0,0.0,0.5420504435730322,Low Value
12623.0,185,0,1,305.1,16.950000000000003,0.0,0.0,2.8151136832946846,Mid Value
12624.0,15,71,2,641.13,16.87184210526316,0.0,0.0,79.2536096702746,High Value
12625.0,121,107,2,2683.82,31.207209302325584,0.0,0.0,195.4169927084184,High Value
12626.0,22,214,6,4774.0,23.174757281553397,1846.48,7.521577827323978,1369.8395508196213,VIP
12627.0,5,44,5,2727.83,19.346312056737588,1750.7,7.468342023957602,199.67561153069119,High Value
12633.0,39,158,3,1948.75,22.65988372093023,215.23000000000002,5.376342655985804,245.4366683748581,High Value
12635.0,64,0,1,683.64,17.091,1005.54,6.914273985969253,6.147563245699925,Mid Value
12637.0,1,232,7,5663.5,18.094249201277954,358.4,5.884435974349459,1803.6253255135935,VIP
12639.0,147,0,1,486.1,22.095454545454547,0.0,0.0,0.5253105011052033,Low Value
12641.0,24,0,1,185.9,18.59,0.0,0.0,1.262523417021315,Low Value
12642.0,17,0,1,366.45,15.268749999999999,646.81,6.473597443481311,422.80764369722885,VIP
12643.0,37,204,6,3344.64,139.35999999999999,0.0,0.0,469.1182586756975,VIP
12644.0,39,0,1,477.91,15.416451612903227,0.0,0.0,98.81368534868173,High Value
12645.0,19,206,3,1310.8600000000001,22.217966101694916,464.32,6.142725340948566,110.10556473526555,High Value
12647.0,35,242,9,2886.71,31.37728260869565,836.11,6.72995548359872,1003.3574653795478,VIP
12648.0,64,0,1,318.05,15.145238095238096,0.0,0.0,3.1780475174014464,Mid Value
12649.0,16,105,3,623.51,20.113225806451613,0.0,0.0,26.156011781628575,Mid Value
12651.0,243,0,1,114.0,12.666666666666666,0.0,0.0,0.7121163535397026,Low Value
12652.0,240,0,1,919.98,19.16625,0.0,0.0,1.9808320022489507,Low Value
12653.0,58,147,2,2209.85,51.391860465116274,0.0,0.0,6.648436442996515,Mid Value
12654.0,107,97,3,337.75,15.352272727272727,264.23,5.580597374085823,38.06953090877887,Mid Value
12656.0,25,117,3,2820.67,40.87927536231884,1230.5,7.115988217560592,564.0655015516201,VIP
12662.0,16,266,7,2653.66,16.90229299363057,1196.1200000000001,7.087673951159782,1128.8066349462963,VIP
12664.0,52,179,3,1957.48,108.74888888888889,2924.4,7.981186502452988,188.86624181019707,High Value
12665.0,234,0,1,63.0,21.0,0.0,0.0,1.400602733466688,Low Value
12668.0,168,96,3,2924.4700000000003,23.77617886178862,882.6800000000001,6.784095006152877,333.0770261998517,VIP
12669.0,60,105,3,2744.0299999999997,27.168613861386135,0.0,0.0,3.630615513237104,Mid Value
12670.0,8,133,3,1634.47,28.18051724137931,1361.58,7.217135240410037,373.1933799679659,VIP
12672.0,239,0,1,225.89999999999998,22.589999999999996,0.0,0.0,1.3542056684853732,Low Value
12673.0,236,0,1,220.9,9.604347826086956,389.62,5.967735220408745,97.66829613330539,High Value
12674.0,1,116,3,1402.0,23.76271186440678,568.6,6.344934360097766,267.07610754195156,High Value
12676.0,33,187,4,998.0500000000001,33.26833333333334,333.34000000000003,5.8121584392744845,37.55033830882047,Mid Value
12678.0,10,253,9,8282.26,89.05655913978495,9346.2,9.142832112193421,5367.094167199039,VIP
12679.0,115,77,2,906.38,20.599545454545453,206.64000000000001,5.3358058109590285,200.20486112750038,High Value
12680.0,22,0,1,311.78,15.588999999999999,551.03,6.313602392626392,262.27433734453075,High Value
12681.0,61,216,15,9866.58,20.815569620253164,3920.96,8.27434680782616,3773.6678319366815,VIP
12682.0,10,270,20,8219.92,23.154704225352113,4068.3,8.311226273472645,3881.6052858374446,VIP
12683.0,2,272,12,6622.19,24.52662962962963,1854.3799999999999,7.525844805814302,1935.251457219772,VIP
12684.0,80,42,4,1379.48,23.784137931034483,904.15,6.808100675821953,402.45887782356044,VIP
12685.0,2,1,2,1606.42,17.84911111111111,1256.66,7.137008130460524,251.74187097284488,High Value
12686.0,281,0,1,89.14,12.734285714285715,0.0,0.0,0.0640744905054961,Low Value
12688.0,23,0,1,4873.8099999999995,28.501812865497072,0.0,0.0,1.8456810575069023,Low Value
12689.0,37,0,1,511.03,15.030294117647058,736.5799999999999,6.603374556907305,66.13629527941212,High Value
12690.0,115,0,1,389.01,24.313125,0.0,0.0,3.3157212147442827,Mid Value
12691.0,54,212,4,556.3,26.490476190476187,479.5,6.174827228410347,247.21763894097265,High Value
12693.0,36,192,4,855.91,21.946410256410257,0.0,0.0,6.4167624149693445,Mid Value
12694.0,92,0,1,439.5,21.975,430.17,6.066502443890595,50.876152868706896,Mid Value
12695.0,16,102,2,333.90000000000003,17.573684210526316,248.2,5.518255786913298,95.31959479142381,High Value
12697.0,40,37,2,733.91,25.307241379310344,223.68,5.414677167664232,53.14391505039375,Mid Value
12700.0,65,58,2,2149.05,17.61516393442623,2790.94,7.934491973680004,1173.007668902737,VIP
12701.0,151,0,1,337.08,16.05142857142857,460.63,6.1347637044165335,52.527813076661296,Mid Value
12704.0,15,63,3,1100.92,22.0184,1239.92,7.123608318984884,898.2448924322766,VIP
12705.0,67,198,4,4162.52,20.206407766990292,2705.77,7.9035113210987795,1415.1582572400564,VIP
12707.0,201,0,1,603.42,18.285454545454545,0.0,0.0,1.6347954907692892,Low Value
12708.0,11,266,7,2031.77,17.073697478991598,681.14,6.5252349153690705,427.24647451440467,VIP
12709.0,5,270,11,7230.79,51.6485,2505.73,7.826734393914044,2220.9845401973216,VIP
12710.0,6,104,3,1149.02,14.922337662337663,0.0,0.0,4.886127750007469,Mid Value
12712.0,16,264,11,3913.08,34.32526315789474,483.05,6.182188207166081,1554.5254005232243,VIP
12714.0,16,187,4,3389.7,17.747120418848166,1319.16,7.185508220356033,948.3552857716594,VIP
12715.0,15,0,1,353.86,16.85047619047619,0.0,0.0,6.2181090778367905,Mid Value
12716.0,42,0,1,677.9,15.064444444444444,375.59000000000003,5.931157062498227,91.58053116080049,High Value
12717.0,60,94,2,1030.98,18.74509090909091,0.0,0.0,4.632263285777682,Mid Value
12720.0,3,274,17,3689.84,15.503529411764706,2091.89,7.646301164925365,859.1422599918701,VIP
12721.0,92,171,4,1698.91,16.655980392156863,957.22,6.865077396700408,587.5060866272333,VIP
12722.0,24,35,3,929.65,18.593,67.98,4.233816607508695,71.53302304523525,High Value
12724.0,82,158,2,280.36,15.575555555555557,751.0500000000001,6.622802811101223,342.3568292561751,VIP
12725.0,280,0,1,427.8,17.825,0.0,0.0,15.064013717188644,Mid Value
12726.0,94,172,5,1467.32,21.900298507462686,1141.78,7.041219169328432,627.5085373538329,VIP
12727.0,4,224,6,3337.7,28.773275862068964,643.0,6.467698726104354,173.07472131701917,High Value
12728.0,166,74,3,617.31,18.706363636363633,219.01999999999998,5.3937184513112895,112.98320833282109,High Value
12729.0,23,0,1,453.01,17.423461538461538,0.0,0.0,2.0427476566806413,Low Value
12731.0,53,220,8,11324.25,63.263966480446925,7571.66,8.932299671763683,6599.883405225394,VIP
12732.0,89,0,1,236.26000000000002,19.688333333333336,0.0,0.0,1.5874787439375955,Low Value
12733.0,143,0,1,383.95,17.452272727272728,0.0,0.0,0.446659338785934,Low Value
12734.0,261,0,1,110.39999999999999,27.599999999999998,0.0,0.0,21.262724730948204,Mid Value
12735.0,224,21,2,779.5699999999999,18.12953488372093,0.0,0.0,10.415447185647917,Mid Value
12736.0,242,0,1,234.0,58.5,0.0,0.0,0.6885000820544884,Low Value
12738.0,281,0,1,155.35,14.122727272727273,0.0,0.0,1.3649608130095925,Low Value
12739.0,8,0,1,975.54,26.365945945945946,37.5,3.6506582412937387,73.51198193317883,High Value
12743.0,43,0,2,546.43,4.077835820895522,0.0,0.0,56.199015598760674,High Value
12744.0,54,173,5,14211.970000000001,75.59558510638298,7067.32,8.863378106891243,4537.52360875299,VIP
12747.0,19,259,8,2769.4,39.56285714285715,1426.6100000000001,7.2637569963547115,1204.9251326412232,VIP
12748.0,2,280,131,13896.26,6.937723414877683,19823.47,9.894672312223875,6363.396595562907,VIP
12749.0,39,82,3,2755.23,21.525234375,1335.65,7.197921762726839,453.6505390276757,VIP
12750.0,38,0,1,275.88,18.392,0.0,0.0,17.69649466745618,Mid Value
12753.0,45,226,5,16620.91,100.12596385542169,4808.48,8.478344249147597,6510.548674528042,VIP
12754.0,145,72,3,3010.74,47.78952380952381,0.0,0.0,4.949711520350168,Mid Value
12755.0,189,85,2,3811.95,952.9875,0.0,0.0,35.92514429533554,Mid Value
12757.0,52,68,7,5281.08,43.287540983606554,2576.02,7.8543889715846085,534.8466945547918,VIP
12758.0,26,159,2,2791.59,28.779278350515465,0.0,0.0,5.854084048586502,Mid Value
12759.0,81,104,2,1082.52,16.401818181818182,448.92,6.109069789182246,273.1083927306053,High Value
12763.0,47,230,2,494.08,27.448888888888888,0.0,0.0,82.4114096575414,High Value
12764.0,226,0,1,1693.88,37.64177777777778,0.0,0.0,1.326214632025982,Low Value
12766.0,58,216,5,4952.1900000000005,21.81581497797357,2037.44,7.61994008841922,1877.1662514847396,VIP
12769.0,148,0,1,1143.6,35.7375,0.0,0.0,9.588362990296826,Mid Value
12770.0,120,0,1,1351.45,112.62083333333334,0.0,0.0,0.8703890550571669,Low Value
12775.0,99,121,4,1164.68,22.39769230769231,221.36,5.404297690085269,157.59441520200184,High Value
12778.0,92,129,4,492.06,15.872903225806452,330.17,5.80263183869837,106.11974665430193,High Value
12779.0,99,181,7,2999.41,28.84048076923077,981.95,6.890558254153616,395.29191508963254,VIP
12781.0,194,0,1,549.26,36.617333333333335,277.48,5.629346243503184,117.66118357258581,High Value
12782.0,59,207,4,2078.67,23.355842696629214,252.25,5.5343771431287925,313.250559771967,VIP
12785.0,273,0,1,311.95,22.282142857142855,0.0,0.0,0.7371937632105077,Low Value
12787.0,1,101,2,344.65999999999997,21.541249999999998,119.0,4.787491742782046,26.917180372684903,Mid Value
12790.0,101,0,1,324.92,15.472380952380954,0.0,0.0,1.9318395032902553,Low Value
12791.0,283,0,1,192.60000000000002,96.30000000000001,0.0,0.0,3.2714962285578233,Mid Value
12792.0,166,0,1,400.53999999999996,16.0216,0.0,0.0,0.5059622345007599,Low Value
12793.0,244,36,2,545.48,22.728333333333335,0.0,0.0,16.50511426377595,Mid Value
12794.0,8,0,1,317.0,15.85,543.41,6.299702639455043,16.345629031334834,Mid Value
12797.0,275,0,1,254.03,19.540769230769232,0.0,0.0,0.5156441068937168,Low Value
12798.0,80,0,1,1607.04,267.84,5370.0,8.58876938990546,146.19189552577672,High Value
12802.0,96,0,1,427.58,17.1032,0.0,0.0,4.053730537714406,Mid Value
12808.0,94,184,2,281.35,17.584375,202.3,5.314682720634301,78.22752581193899,High Value
12809.0,87,0,1,489.31,19.572400000000002,0.0,0.0,2.704075379700884,Mid Value
12811.0,170,23,3,514.85,16.608064516129033,0.0,0.0,2.257325427937616,Low Value
12814.0,11,0,1,125.92,62.96,0.0,0.0,3.2022812932940727,Mid Value
12815.0,57,50,2,1063.46,22.6268085106383,0.0,0.0,2.5845428720720953,Mid Value
12816.0,5,80,2,572.2,19.731034482758623,0.0,0.0,25.471906805124963,Mid Value
12817.0,190,0,1,166.04,41.51,0.0,0.0,39.85278819731658,Mid Value
12818.0,171,0,1,1542.08,110.14857142857143,0.0,0.0,0.4461368486924569,Low Value
12820.0,236,0,1,170.46,15.496363636363638,771.88,6.650123797209254,1.417917592119958,Low Value
